data,fechamento_previsto,minima_previsto,maxima_previsto,minima_tendencia,maxima_tendencia,Close
2021-06-15,26.034938955255196,23.23306109212196,28.75889690021761,26.29844348357316,26.29844348357316,29.030000686645508
2021-06-16,26.167094083493,23.19901904559238,28.91011053912323,26.31700287973697,26.31700287973697,29.139999389648438
2021-06-17,26.229918548282274,23.333128933528542,28.942893317484334,26.335562275900784,26.335562275900784,28.1299991607666
2021-06-18,26.177100924320115,23.33615775697494,29.054042611198984,26.3541216720646,26.3541216720646,28.31999969482422
2021-06-21,26.145499442160705,23.36860637794571,29.03346228758902,26.409799860556042,26.409799860556042,28.950000762939453
2021-06-22,26.164854728400833,23.20772832620183,29.08550834562062,26.428359256719855,26.428359256719855,29.100000381469727
2021-06-23,26.29700985663978,23.44566255325183,29.19676644683702,26.446918652883667,26.446918652883667,29.299999237060547
2021-06-24,26.35983432142875,23.61650659202134,29.157003585131385,26.465478049047483,26.465478049047483,29.649999618530273
2021-06-25,26.307016697467244,23.378611905112493,28.984742643280036,26.4840374452113,26.4840374452113,29.100000381469727
2021-06-28,26.27541521530964,23.3798293807197,29.313880558158022,26.539715633702738,26.539715633702738,29.049999237060547
2021-06-29,26.294770501548058,23.444229852935024,29.319685399830885,26.55827502986655,26.55827502986655,29.18000030517578
2021-06-30,26.426925629786563,23.38456924892375,29.31370755463668,26.576834426030366,26.576834426030366,29.43000030517578
2021-07-01,26.48975009457523,23.495639373418555,29.31428801937797,26.595393822194183,26.595393822194183,29.059999465942383
2021-07-02,26.436932470614366,23.43812869464719,29.328136957886098,26.613953218357995,26.613953218357995,29.18000030517578
2021-07-05,26.405330988455813,23.657775611409495,29.420342993832048,26.669631406849433,26.669631406849433,28.850000381469727
2021-07-06,26.42468627441752,23.649510951308205,29.40826134745082,26.68819080273604,26.68819080273604,27.670000076293945
2021-07-07,26.55684140237893,23.723684276956572,29.38781633118334,26.70675019862265,26.70675019862265,28.049999237060547
2021-07-08,26.61966586689008,23.79414319277855,29.53431406939004,26.725309594509255,26.725309594509255,27.489999771118164
2021-07-12,26.53524675966154,23.67377289523595,29.377563245710533,26.799547178055686,26.799547178055686,27.729999542236328
2021-07-13,26.554602045624026,23.56030169947562,29.276649603106804,26.818106573942295,26.818106573942295,27.899999618530273
2021-07-14,26.6867571735848,23.836568293421106,29.64532742388071,26.836665969828896,26.836665969828896,27.670000076293945
2021-07-15,26.749581638097254,24.10228987800914,29.71531659100352,26.855225365715505,26.855225365715505,27.079999923706055
2021-07-16,26.69676401385934,23.940732303753204,29.47062419656205,26.873784761602113,26.873784761602113,26.68000030517578
2021-07-19,26.66516253086953,23.65963645530974,29.603098128296867,26.929462949261936,26.929462949261936,26.239999771118164
2021-07-20,26.684517816830244,24.02560423232931,29.524194626843954,26.94802234514854,26.94802234514854,26.59000015258789
2021-07-21,26.816672944791137,24.193643543290964,29.967417190411577,26.96658174103515,26.96658174103515,26.959999084472656
2021-07-22,26.879497409303564,24.162516170302247,29.788271501330883,26.985141136921758,26.985141136921758,26.899999618530273
2021-07-23,26.826679785065526,23.902892086032836,29.73044047268146,27.003700532808367,27.003700532808367,26.739999771118164
2021-07-26,26.795078302075748,23.851440687790603,29.786307432270014,27.05937872046818,27.05937872046818,27.469999313354492
2021-07-27,26.814433588037023,23.946583393718793,29.727054993469114,27.07793811635479,27.07793811635479,27.149999618530273
2021-07-28,26.9465887160399,23.91011943202287,29.848893032192933,27.096497512283833,27.096497512283833,27.709999084472656
2021-07-29,27.00941318059418,24.087650293305643,29.737780602351076,27.11505690821287,27.11505690821287,27.809999465942383
2021-07-30,26.95659555639777,23.82830242053934,29.53359894950699,27.133616304141917,27.133616304141917,26.90999984741211
2021-08-02,26.924994073535583,23.920490573182338,29.89188573917685,27.189294491929036,27.189294491929036,26.40999984741211
2021-08-03,26.94434935954028,24.35331319945445,29.84919503202029,27.207853887858075,27.207853887858075,26.850000381469727
2021-08-04,27.07650448754327,23.995037546330682,29.851647629294614,27.226413283787117,27.226413283787117,26.280000686645508
2021-08-05,27.13932895209752,24.51930720234234,30.30975068464002,27.244972679716156,27.244972679716156,28.350000381469727
2021-08-06,27.086511327901484,24.08165216884636,30.0269570979406,27.2635320756452,27.2635320756452,28.389999389648438
2021-08-09,27.05490984503884,24.084290262549374,29.689479017705406,27.31921026343232,27.31921026343232,28.190000534057617
2021-08-10,27.074265131042786,24.31934294370445,29.904196196916345,27.337769659361363,27.337769659361363,28.280000686645508
2021-08-11,27.206420259046638,24.22024798379605,29.964670161849316,27.356329055290402,27.356329055290402,28.670000076293945
2021-08-12,27.26924472360059,24.177945929390983,30.12090805226347,27.374888451219444,27.374888451219444,29.100000381469727
2021-08-13,27.21642709940519,24.29731146486567,29.964302167217895,27.393447847148483,27.393447847148483,29.350000381469727
2021-08-16,27.1848256165421,24.310931763324543,30.29506093331389,27.44912603493561,27.44912603493561,28.639999389648438
2021-08-17,27.204180902546323,24.36170806175679,30.28096948801552,27.46768543086465,27.46768543086465,27.030000686645508
2021-08-18,27.336336030213076,24.554316637487712,30.185744767807346,27.486244826457213,27.486244826457213,26.790000915527344
2021-08-19,27.399160494430703,24.499065698851762,30.191043317557213,27.504804222049778,27.504804222049778,26.639999389648438
2021-08-20,27.346342869898983,24.554076381280534,30.17537228382816,27.523363617642342,27.523363617642342,26.600000381469727
2021-08-23,27.31474138602551,24.48544030232545,30.227120297063973,27.57904180442004,27.57904180442004,27.020000457763672
2021-08-24,27.334096671694528,24.629372850828812,30.363860876647834,27.597601200012605,27.597601200012605,27.579999923706055
2021-08-25,27.466251799361114,24.662590723802772,30.240529310743558,27.61616059560517,27.61616059560517,27.729999542236328
2021-08-26,27.529076263579306,24.665518643219176,30.20491351056348,27.634719991197734,27.634719991197734,27.489999771118164
2021-08-27,27.47625863904687,24.497460828708295,30.314133249392768,27.6532793867903,27.6532793867903,28.489999771118164
2021-08-30,27.444657155173438,24.55828902677438,30.415414258912833,27.708957573567996,27.708957573567996,28.299999237060547
2021-08-31,27.46401244084246,24.69976983787605,30.351736367004225,27.72751696916056,27.72751696916056,27.190000534057617
2021-09-01,27.596167568509152,24.95471254550756,30.632948904033203,27.746076364753126,27.746076364753126,27.040000915527344
2021-09-02,27.65899203272732,24.824706056941256,30.47496608614799,27.76463576034569,27.76463576034569,26.600000381469727
2021-09-03,27.606174408195752,24.850885756209042,30.139345963326562,27.783195155938255,27.783195155938255,26.329999923706055
2021-09-06,27.574572924323135,24.64676175389123,30.44972996210626,27.838873342715953,27.838873342715953,26.459999084472656
2021-09-08,27.726083337657194,24.787322361195695,30.69791513729113,27.875992133901082,27.875992133901082,24.969999313354492
2021-09-09,27.788907801874778,24.951043082165683,30.31708942404768,27.894551529493647,27.894551529493647,25.5
2021-09-10,27.73609025679359,24.931073296901427,30.779110700372996,27.913111004536166,27.913111004536166,25.34000015258789
2021-09-13,27.704489011270876,24.853393588925755,30.790639433249932,27.96878942966372,27.96878942966372,26.229999542236328
2021-09-14,27.723844376387603,25.060256194236942,30.65996096086717,27.987348904706238,27.987348904706238,25.8799991607666
2021-09-15,27.85599958350495,24.890264624698748,30.721848807911844,28.005908379748757,28.005908379748757,26.329999923706055
2021-09-16,27.918824127172464,25.141831790462607,30.818236245051523,28.024467854791276,28.024467854791276,26.100000381469727
2021-09-17,27.866006582089913,24.88435548256529,30.723234611598162,28.043027329833794,28.043027329833794,24.93000030517578
2021-09-20,27.83440533656748,25.012611921969516,30.75070110627365,28.098705754961347,28.098705754961347,24.649999618530273
2021-09-21,27.853760701685207,25.175634807692422,30.74027237210931,28.117265230003866,28.117265230003866,25.209999084472656
2021-09-22,27.985915908802205,25.064141282793077,30.707526896906746,28.135824705046385,28.135824705046385,25.850000381469727
2021-09-23,28.048740452469872,25.2555425535838,30.80282611405454,28.154384180088904,28.154384180088904,26.84000015258789
2021-09-24,27.995922907387975,25.067997515715223,30.85263261714016,28.172943655131427,28.172943655131427,26.899999618530273
2021-09-27,27.964321661865085,25.217983232566347,30.956990595534794,28.22862208025898,28.22862208025898,27.139999389648438
2021-09-28,27.983677026983088,25.033940480688074,30.868112761085282,28.2471815553015,28.2471815553015,26.959999084472656
2021-09-29,28.11583223409992,25.250439545207616,30.93814485857862,28.265741030344017,28.265741030344017,27.389999389648438
2021-09-30,28.178656777767554,25.543995275532865,31.179864682575662,28.284300505386533,28.284300505386533,27.229999542236328
2021-10-01,28.12583927233455,25.123048164684498,30.90467567314199,28.302860020077574,28.302860020077574,28.0
2021-10-04,28.09423814575628,25.22831127085557,31.233075202321235,28.3585385641507,28.3585385641507,28.790000915527344
2021-10-05,28.113593550523582,25.158494289454982,30.929493971204725,28.37709807884174,28.37709807884174,29.420000076293945
2021-10-06,28.24574879728877,25.410662994034208,31.195168350631715,28.395657593532782,28.395657593532782,28.639999389648438
2021-10-07,28.308573380604347,25.573210922493903,31.15137609856522,28.414217108223824,28.414217108223824,28.600000381469727
2021-10-08,28.25575587517004,25.421456298442557,31.32373030342635,28.432776622914865,28.432776622914865,29.1200008392334
2021-10-11,28.22415474859531,25.490509861325286,31.019998974453905,28.48845516698799,28.48845516698799,29.31999969482422
2021-10-13,28.37566540012614,25.629601690140106,31.210111244883397,28.525574196370073,28.525574196370073,29.6299991607666
2021-10-14,28.438489983442558,25.88244483923194,31.39839923716776,28.54413371106111,28.54413371106111,29.68000030517578
2021-10-15,28.38567247800825,25.431272151932045,31.094201353527943,28.562693225752152,28.562693225752152,29.600000381469727
2021-10-18,28.354071351432076,25.473086326980184,31.03203679664018,28.618371769825277,28.618371769825277,29.450000762939453
2021-10-19,28.37342675619735,25.491564322359114,31.182612883587677,28.63693128451632,28.63693128451632,28.010000228881836
2021-10-20,28.50558200296351,25.775225027462803,31.227098351834933,28.65549079920736,28.65549079920736,28.5
2021-10-21,28.56840658627963,25.770070184567395,31.450132167562817,28.6740503138984,28.6740503138984,27.450000762939453
2021-10-22,28.515589080845473,25.80308259157219,31.197895828530804,28.692609828589443,28.692609828589443,27.18000030517578
2021-10-25,28.483987954269335,25.804306591485833,31.632601123258617,28.748288372662564,28.748288372662564,29.040000915527344
2021-10-26,28.50640151747077,25.79976157531697,31.380618415168353,28.76990604578921,28.76990604578921,28.760000228881836
2021-10-27,28.64161492267209,25.654544196718433,31.586887854904372,28.791523718915855,28.791523718915855,28.690000534057617
2021-10-28,28.707497664423506,25.944671922929423,31.71941712747802,28.8131413920425,28.8131413920425,28.959999084472656
2021-10-29,28.657738317425597,25.922023571817316,31.56145215914339,28.83475906516914,28.83475906516914,27.149999618530273
2021-11-01,28.635311666154816,25.760405566572327,31.51815552313779,28.89961208454907,28.89961208454907,28.0
2021-11-03,28.792938634558677,26.133544994287796,31.549415643180616,28.94284743080236,28.94284743080236,26.850000381469727
2021-11-04,28.858821376310658,25.999662290056243,31.720284661654045,28.964465103929,28.964465103929,26.0
2021-11-05,28.809062029312035,25.86106935963763,31.59765669104924,28.986082777055646,28.986082777055646,25.850000381469727
2021-11-08,28.7866353780413,25.99625757147768,31.618035031777485,29.050935796435578,29.050935796435578,26.1200008392334
2021-11-09,28.809048941244008,25.999410821456504,31.43689344972344,29.072553469562223,29.072553469562223,26.639999389648438
2021-11-10,28.944262346444813,26.059589072416813,31.67580526034149,29.094171142688868,29.094171142688868,26.43000030517578
2021-11-11,29.010145088197223,26.07123430282593,31.8148279764679,29.115788815815513,29.115788815815513,26.450000762939453
2021-11-12,28.960385741199467,26.054960786945355,31.945373991093287,29.137406488942155,29.137406488942155,26.989999771118164
2021-11-16,28.960372653130765,26.129421362259155,31.803226489779398,29.22387718144873,29.22387718144873,27.270000457763672
2021-11-17,29.0955860583314,26.18151104887161,32.08390573401996,29.245494854575373,29.245494854575373,26.579999923706055
2021-11-18,29.163579802352398,26.170320381535493,32.06743770730709,29.269223529971182,29.269223529971182,26.540000915527344
2021-11-19,29.115931457624235,26.383321533363144,31.98798243790679,29.29295220536699,29.29295220536699,26.100000381469727
2021-11-22,29.099837813161855,26.54490809553872,32.156226715533435,29.36413823155442,29.36413823155442,26.360000610351562
2021-11-23,29.124362378632515,26.19107968823259,32.085014917357945,29.38786690695023,29.38786690695023,27.799999237060547
2021-11-24,29.261686786102146,26.147383053684546,32.10711132556315,29.411595582346035,29.411595582346035,28.3700008392334
2021-11-25,29.329680530123117,26.44629882672078,32.26007655986258,29.435324257741847,29.435324257741847,29.6200008392334
2021-11-26,29.282032185393593,26.45294018392203,32.24278089785672,29.459052933137656,29.459052933137656,28.469999313354492
2021-11-29,29.265938540931494,26.36513993182763,32.197010970313904,29.530238959325082,29.530238959325082,29.469999313354492
2021-11-30,29.290463106403152,26.442942267606885,32.216963222342336,29.553967634720895,29.553967634720895,29.43000030517578
2021-12-01,29.42778751387244,26.61498776403713,32.26620842564034,29.577696310116703,29.577696310116703,29.600000381469727
2021-12-02,29.49578125789384,26.709373639536896,32.309468756699225,29.601424985512512,29.601424985512512,28.360000610351562
2021-12-03,29.448132913164688,26.53683530488875,32.35354796752553,29.62515366090832,29.62515366090832,28.760000228881836
2021-12-06,29.432039268702134,26.575027106992106,32.2455273915267,29.696339687095747,29.696339687095747,28.889999389648438
2021-12-07,29.456563834173313,26.675479737188418,32.21952231166337,29.72006836249156,29.72006836249156,29.360000610351562
2021-12-08,29.593888241643185,26.692161200465257,32.46410901474088,29.74379703788737,29.74379703788737,29.350000381469727
2021-12-09,29.661881985664284,26.971423904472292,32.40443215827457,29.767525713283177,29.767525713283177,29.290000915527344
2021-12-10,29.614233691250956,26.667657111562512,32.41872042598758,29.791254438994162,29.791254438994162,29.649999618530273
2021-12-13,29.59814019773347,26.765896190681797,32.415704364534896,29.862440616127113,29.862440616127113,29.469999313354492
2021-12-14,29.622664813519826,26.726875246837608,32.56081546203892,29.886169341838098,29.886169341838098,29.1200008392334
2021-12-15,29.759989271304978,26.929428088107645,32.574733543507804,29.909898067549076,29.909898067549076,29.299999237060547
2021-12-16,29.827983065640947,27.09583555949715,32.75691323763281,29.93362679326006,29.93362679326006,29.690000534057617
2021-12-17,29.78033477122777,26.952049933237056,32.67419758546831,29.957355518971045,29.957355518971045,28.989999771118164
2021-12-20,29.764241277709335,26.92881716318271,32.64070883081398,30.028541696103996,30.028541696103996,28.15999984741211
2021-12-21,29.78876589349695,26.924256031747127,32.645482819985915,30.052270421814974,30.052270421814974,28.200000762939453
2021-12-22,29.926090351281943,27.26388990235557,32.95731439120733,30.07599914752596,30.07599914752596,28.15999984741211
2021-12-23,29.994084145618476,27.14357304057594,32.94634664069029,30.099727873236944,30.099727873236944,28.329999923706055
2021-12-27,29.930342357686182,27.018675503443657,32.741727502739884,30.194642776080872,30.194642776080872,28.75
2021-12-28,29.954866973472775,27.345881074778628,32.83162176121169,30.218371501791857,30.218371501791857,28.780000686645508
2021-12-29,30.09219143125891,27.048975540227122,32.704540305695694,30.242100227502842,30.242100227502842,28.540000915527344
2021-12-30,30.160185225595413,27.57455026689639,33.15756638278691,30.265828953213823,30.265828953213823,28.450000762939453
2022-01-03,30.096443437664806,27.236536848763066,32.86884446029858,30.360743856057756,30.360743856057756,29.09000015258789
2022-01-04,30.12096805317791,27.297301066025813,32.74669779972503,30.384472581496464,30.384472581496464,29.200000762939453
2022-01-05,30.258292510691323,27.447456341097794,33.131041618233624,30.408201306935172,30.408201306935172,28.06999969482422
2022-01-06,30.32628630475498,27.271065556029196,33.1075065693037,30.431930032373888,30.431930032373888,28.049999237060547
2022-01-07,30.278638010070107,27.49561455987232,33.15823634669762,30.455658757812596,30.455658757812596,28.18000030517578
2022-01-10,30.262544515735247,27.66376824479347,33.080534821839905,30.52684493412872,30.52684493412872,28.010000228881836
